time	magnitude	longitude	latitude	depth(m)	sigma_time	sigma_amp	cov_time_amp	event_index	gamma_score
2017-09-20T16:32:33.211	2.209	-93.633	15.217	53310.554	0.218	0.216	-0.014	3186	5.996
2017-09-22T16:47:04.954	1.828	-95.135	16.663	45733.823	1.099	0.479	-0.065	3200	4.967
2017-09-22T16:52:41.103	1.774	-93.938	15.354	13758.554	0.025	0.211	-0.003	3201	4.824
2017-09-22T16:55:23.425	2.565	-93.528	15.613	92840.917	0.097	0.245	-0.006	3202	5.992
2017-09-06T13:57:46.864	0.667	-97.596	16.109	5898.705	0.126	0.321	-0.005	3203	5.928
2017-09-29T13:25:32.332	1.970	-95.121	16.189	0.000	0.797	0.371	0.052	3066	15.017
2017-09-21T20:32:13.015	1.539	-95.519	15.083	0.000	0.852	0.492	0.069	3070	6.460
2017-09-21T20:32:33.707	1.926	-94.352	14.988	33688.276	0.538	0.061	-0.007	3071	4.483
2017-09-12T18:41:57.557	3.263	-95.243	16.051	5424.610	1.120	0.400	-0.226	3072	14.938
2017-09-12T18:46:28.068	2.372	-93.984	15.129	20744.274	0.853	0.481	0.042	3073	8.969
2017-09-10T04:18:27.644	2.308	-95.130	15.367	49244.919	0.768	0.490	-0.195	3082	6.000
2017-09-10T04:24:25.432	2.062	-94.749	15.152	34577.772	1.149	0.532	-0.360	3083	13.761
2017-09-09T00:04:03.325	2.904	-93.519	15.497	75586.723	0.959	0.537	-0.022	3084	11.000
2017-09-18T20:23:55.782	1.794	-95.156	15.813	0.000	0.874	0.487	-0.100	3111	5.922
2017-09-18T20:25:29.550	1.856	-94.755	15.023	32522.427	0.787	0.543	-0.223	3112	7.101
2017-09-18T20:37:27.298	2.397	-95.182	15.695	30236.640	0.454	0.326	-0.105	3113	9.673
2017-09-14T07:33:36.879	1.958	-93.706	15.154	26765.099	0.453	0.696	-0.375	3646	10.660
2017-09-14T07:38:33.518	2.472	-95.110	15.386	6457.647	0.885	0.336	-0.126	3647	12.683
2017-09-14T07:43:54.468	2.118	-93.734	15.739	92585.074	0.443	0.222	-0.041	3648	6.916
2017-09-14T07:44:35.947	1.419	-94.663	15.495	42122.486	0.397	0.344	0.065	3649	8.000
2017-09-14T07:57:54.980	1.669	-94.848	15.098	32949.186	0.731	0.330	-0.360	3650	12.651
2017-09-14T08:06:24.470	1.971	-94.523	15.235	38992.609	0.404	0.191	-0.018	3651	6.180
2017-09-14T08:14:32.669	1.521	-94.609	14.765	35496.247	1.217	0.284	-0.007	3652	9.838
2017-09-14T08:18:00.978	2.143	-95.084	15.577	32898.029	0.350	0.317	0.024	3653	5.000
2017-09-14T08:25:17.745	2.153	-93.594	15.201	58622.769	0.011	0.362	0.001	3654	4.993
2017-09-14T08:29:16.076	2.146	-93.682	15.161	29556.091	0.310	0.344	0.009	3655	5.998
2017-09-14T08:29:43.479	2.319	-93.978	15.439	24909.741	0.330	0.476	0.044	3656	10.077
2017-09-14T08:31:33.898	1.760	-94.007	15.399	47344.647	0.045	0.270	-0.001	3657	4.905
2017-09-14T08:32:26.241	1.910	-94.566	15.355	35232.269	0.925	0.333	-0.036	3658	10.718
2017-09-14T08:36:08.883	1.742	-94.781	15.549	32863.400	0.929	0.455	-0.295	3659	7.998
2017-09-14T08:45:08.801	2.023	-95.025	15.397	36081.644	0.953	0.487	-0.154	3660	13.914
2017-09-28T04:56:12.607	2.590	-94.767	15.358	32785.068	0.880	0.366	-0.384	3701	13.958
2017-09-28T05:00:01.630	1.607	-95.281	15.004	244973.307	0.004	0.530	-0.000	3702	4.624
2017-09-28T05:01:11.119	1.984	-95.028	15.325	30157.823	0.560	0.345	-0.202	3703	10.213
2017-09-28T05:01:16.758	1.887	-95.383	15.319	44365.417	0.583	0.609	-0.072	3704	5.731
2017-09-28T05:02:09.966	1.849	-95.047	15.638	38103.704	0.228	0.180	-0.006	3705	6.000
2017-09-28T05:08:35.866	2.770	-95.253	16.385	0.000	1.024	0.429	0.197	3706	24.945
2017-09-19T08:33:48.570	1.980	-94.593	15.082	5893.952	0.832	0.276	-0.138	3715	7.846
2017-09-17T14:47:17.056	1.899	-94.787	15.608	73578.925	0.591	0.364	-0.039	3734	5.265
2017-09-14T15:32:41.958	2.197	-94.606	15.273	29774.955	0.599	0.453	-0.169	3748	13.035
2017-09-14T15:36:24.741	2.068	-94.716	15.252	32930.071	0.919	0.333	-0.295	3749	11.000
2017-09-30T02:53:04.818	1.776	-94.715	15.299	35602.425	0.863	0.267	-0.108	3867	9.916
2017-09-30T03:05:32.010	1.895	-94.931	15.922	54163.151	0.556	0.486	0.053	3868	9.646
2017-09-27T11:03:28.481	2.078	-94.790	15.207	32892.695	0.604	0.361	-0.057	3872	6.878
2017-09-27T11:07:15.996	1.572	-94.950	15.697	30316.357	0.771	0.107	0.003	3873	6.000
2017-09-25T04:58:05.953	1.516	-95.080	16.398	0.000	0.980	0.513	-0.333	3174	11.997
2017-09-25T04:59:11.269	2.199	-95.677	16.322	289120.572	0.490	0.546	-0.017	3175	5.038
2017-09-23T10:19:54.210	2.038	-94.683	15.543	86570.001	0.500	0.475	-0.007	3183	7.758
2017-09-16T09:08:09.087	2.105	-94.732	15.119	32923.393	0.270	0.405	-0.422	3187	12.704
2017-09-16T09:11:37.020	2.136	-94.614	15.246	38949.999	0.675	0.311	-0.059	3188	8.871
2017-09-23T08:06:14.931	2.160	-94.705	15.377	26428.840	0.855	0.460	-0.299	3206	12.959
2017-09-29T15:26:04.477	2.218	-94.981	15.809	34202.872	0.519	0.318	-0.129	3144	7.999
2017-09-18T21:57:22.052	1.915	-95.061	16.276	0.000	0.447	0.243	-0.029	3152	4.892
2017-09-18T21:58:46.101	2.114	-94.935	15.786	0.000	0.956	0.195	-0.063	3153	5.569
2017-09-11T00:37:02.701	2.529	-94.686	14.715	26265.840	0.759	0.306	-0.131	3389	7.361
2017-09-11T00:55:17.048	2.277	-96.068	13.705	122927.161	0.766	0.455	-0.021	3390	5.559
2017-09-11T00:57:55.547	1.313	-98.116	16.484	0.000	0.524	0.281	0.040	3391	10.691
2017-09-11T01:01:22.348	1.864	-95.344	15.530	149767.062	0.683	0.417	-0.152	3392	12.561
2017-09-11T01:04:04.205	2.043	-94.993	15.222	56664.529	0.483	0.589	-0.087	3393	9.897
2017-09-11T01:05:04.934	2.177	-94.785	15.199	33620.464	0.487	0.399	-0.045	3394	8.733
2017-09-23T11:27:53.472	1.992	-95.242	15.722	0.000	0.529	0.234	-0.006	3398	6.471
2017-09-10T05:55:31.608	2.347	-94.863	15.652	40034.849	0.380	0.426	-0.019	3409	7.358
2017-09-10T05:55:31.656	1.815	-94.684	15.373	47120.884	0.400	0.470	0.015	3410	6.642
2017-09-10T05:57:33.577	2.164	-95.171	15.127	32898.003	0.558	0.461	-0.069	3411	13.786
2017-09-10T06:03:02.322	1.450	-94.656	15.025	26965.098	0.619	0.242	-0.630	3412	6.636
2017-09-18T11:22:20.452	2.249	-95.209	15.584	5426.780	0.927	0.543	-0.345	3417	12.000
2017-09-29T13:46:53.400	1.794	-94.762	15.508	36040.418	0.028	0.278	0.001	3436	4.897
2017-09-23T20:21:16.999	2.076	-95.269	15.759	0.000	0.645	0.369	0.052	3477	9.797
2017-09-23T20:24:20.881	1.967	-95.202	15.791	78590.962	0.469	0.297	0.000	3478	4.309
2017-09-23T20:31:45.032	1.937	-95.521	15.032	170371.168	0.779	0.428	-0.015	3479	6.781
2017-09-23T20:36:20.794	2.734	-95.108	16.090	0.000	1.129	0.341	0.065	3480	12.867
2017-09-28T07:09:25.122	1.881	-94.707	15.331	32542.701	0.720	0.414	-0.191	3506	10.903
2017-09-28T07:11:22.119	1.649	-95.232	16.114	31148.556	0.974	0.541	-0.188	3507	4.822
2017-09-28T07:18:10.576	1.520	-95.042	15.646	107064.996	0.624	0.297	0.059	3508	10.412
2017-09-28T07:27:10.418	2.497	-95.140	16.095	0.000	1.086	0.387	0.271	3509	14.605
2017-09-28T22:16:32.731	2.174	-94.794	15.186	32158.800	0.693	0.544	-0.163	3179	12.458
2017-09-16T06:22:54.721	2.020	-96.447	16.288	248037.992	0.173	0.487	0.002	3189	5.102
2017-09-28T17:22:30.976	2.151	-94.246	15.057	34404.159	0.681	0.385	-0.394	3222	11.827
2017-09-28T17:25:04.257	1.353	-95.011	16.861	25333.677	0.618	0.488	0.053	3223	4.491
2017-09-28T17:29:03.550	1.528	-94.533	16.964	147742.989	0.741	0.285	0.022	3224	9.056
2017-09-28T17:37:24.572	1.777	-95.650	16.428	0.000	0.842	0.417	0.028	3225	16.736
2017-09-28T17:41:39.702	1.175	-95.696	16.381	0.000	0.766	0.436	0.266	3226	7.804
2017-09-14T15:10:05.496	1.753	-94.412	15.708	51009.944	0.617	0.506	-0.505	3231	11.094
2017-09-14T15:14:22.541	1.405	-95.220	15.335	141753.213	0.660	0.353	0.095	3232	7.224
2017-09-14T15:17:40.481	1.917	-95.105	15.313	31601.117	0.587	0.414	-0.159	3233	8.555
2017-09-26T15:40:40.258	1.816	-95.115	16.340	0.000	0.958	0.299	-0.047	3235	12.997
2017-09-19T18:52:05.039	2.223	-94.700	15.465	33257.315	0.506	0.408	0.140	3178	17.000
2017-09-19T13:27:52.897	1.996	-95.140	16.403	4954.219	0.391	0.444	-0.010	3184	9.414
2017-09-16T09:27:58.972	1.514	-95.195	14.991	1193.323	0.786	0.336	-0.405	3204	8.090
2017-09-16T09:31:36.269	2.048	-93.737	15.069	34660.118	0.436	0.204	-0.044	3205	5.922
2017-09-25T20:57:41.236	1.962	-94.632	15.564	0.000	0.503	0.403	-0.027	3219	6.740
2017-09-28T15:06:46.307	2.589	-94.540	15.224	31924.366	0.888	0.444	-0.428	3221	12.455
2017-09-14T06:30:07.752	1.659	-94.845	16.406	0.000	0.927	0.386	-0.064	3302	9.998
2017-09-14T06:34:15.705	1.445	-94.472	15.227	95537.023	0.380	0.318	0.021	3303	6.364
2017-09-14T06:36:15.349	2.017	-94.560	15.831	56943.276	0.279	0.589	0.021	3304	7.889
2017-09-14T06:40:43.773	1.006	-98.058	16.244	2773.551	0.638	0.271	0.084	3305	13.052
2017-09-14T06:41:23.293	1.721	-94.435	15.687	108189.547	0.626	0.241	-0.014	3306	6.419
2017-09-14T06:42:04.467	1.339	-95.354	18.210	189716.018	0.152	0.276	0.013	3307	4.788
2017-09-14T06:49:00.047	2.010	-94.787	15.593	30907.379	0.495	0.320	-0.040	3308	6.788
2017-09-14T06:53:53.954	1.579	-95.876	13.980	0.000	0.486	0.468	0.348	3309	9.776
2017-09-14T06:58:57.729	1.888	-93.613	18.318	201666.589	0.147	0.159	-0.001	3310	4.342
2017-09-14T06:59:45.024	1.584	-95.497	15.375	284565.522	0.156	0.379	0.005	3311	4.682
2017-09-25T20:09:53.446	1.741	-95.198	17.045	84279.358	0.601	0.448	0.095	3329	6.000
2017-09-25T20:20:36.764	1.753	-93.422	15.346	88874.931	0.540	0.239	-0.032	3330	4.907
2017-09-15T14:32:35.584	2.423	-94.545	15.278	51214.233	0.944	0.427	0.114	3335	15.660
2017-09-25T14:43:35.992	2.561	-94.811	15.705	33841.432	0.601	0.327	-0.000	3370	7.749
2017-09-25T14:43:37.449	1.846	-95.014	15.139	31963.307	0.510	0.432	-0.212	3371	11.251
2017-09-25T14:47:38.142	1.736	-94.380	15.312	27084.367	0.694	0.417	-0.129	3372	8.633
2017-09-26T14:28:27.366	2.382	-93.827	16.410	127501.643	0.853	0.476	-0.015	3190	7.367
2017-09-26T14:33:21.047	2.336	-95.450	16.837	51575.833	0.281	0.254	-0.005	3191	4.334
2017-09-26T14:35:26.069	1.979	-95.225	16.374	0.000	0.294	0.288	-0.018	3192	6.305
2017-09-26T14:35:25.890	1.724	-94.964	16.036	112629.197	0.719	0.347	0.084	3193	6.695
2017-09-26T14:37:44.846	1.437	-95.254	15.361	123477.612	0.433	0.417	0.060	3194	10.378
2017-09-21T15:45:57.374	1.652	-92.832	15.976	70968.543	0.359	0.310	0.060	3208	5.456
2017-09-21T15:53:12.653	1.683	-94.384	16.465	68432.653	0.415	0.329	-0.025	3209	5.962
2017-09-21T15:55:15.900	2.502	-93.694	15.344	15058.481	0.884	0.351	0.014	3210	10.394
2017-09-11T03:13:34.662	1.825	-94.591	15.833	35934.179	0.807	0.460	-0.157	3236	7.390
2017-09-11T03:15:34.490	2.145	-94.912	15.735	42897.021	0.296	0.468	-0.035	3237	6.023
2017-09-11T03:20:33.610	2.199	-94.644	15.056	35136.628	1.000	0.478	-0.384	3238	16.836
2017-09-10T00:08:53.427	1.926	-94.568	15.444	51483.909	0.630	0.438	-0.053	3244	10.824
2017-09-10T00:10:02.395	2.782	-94.791	15.478	68530.884	0.254	0.330	-0.028	3245	5.782
2017-09-09T23:34:00.354	2.148	-93.896	14.576	47767.078	0.596	0.255	-0.037	3261	4.554
2017-09-23T01:18:17.180	1.977	-94.668	14.362	32329.709	1.194	0.452	-0.334	3263	6.000
2017-09-25T09:57:39.882	1.828	-95.169	16.356	0.000	0.796	0.380	-0.052	3286	10.969
2017-09-25T10:00:06.590	1.379	-94.837	15.494	43305.384	0.729	0.462	-0.071	3287	10.540
2017-09-25T10:02:14.100	1.646	-95.171	16.352	0.000	0.894	0.240	-0.098	3288	7.785
2017-09-25T10:03:35.147	1.559	-95.637	16.409	21375.173	0.804	0.353	-0.179	3289	6.391
2017-09-25T10:07:35.885	0.799	-98.357	16.208	0.000	0.183	0.293	-0.011	3290	6.663
2017-09-25T10:14:42.242	2.027	-94.894	14.554	6.505	0.548	0.386	-0.061	3291	5.325
2017-09-25T10:18:05.194	1.479	-94.941	15.654	0.000	0.858	0.302	0.089	3292	7.050
2017-09-25T10:21:56.128	1.588	-95.207	15.513	202517.289	0.556	0.535	0.020	3293	6.745
2017-09-11T17:38:25.236	2.903	-93.955	15.388	49698.867	0.756	0.553	-0.023	3207	15.829
2017-09-22T12:39:57.601	2.331	-94.443	15.068	40495.409	0.813	0.182	-0.065	3220	6.408
2017-09-08T21:08:02.513	1.532	-94.449	15.213	50946.470	0.332	0.481	0.005	3234	5.000
2017-09-10T06:18:28.207	1.447	-94.799	15.317	18862.818	0.665	0.383	-0.048	3239	5.987
2017-09-10T06:24:30.314	1.656	-94.645	14.379	33002.566	0.671	0.314	-0.079	3240	5.152
2017-09-10T06:34:10.390	2.322	-94.979	15.369	48235.457	0.810	0.535	-0.404	3241	15.824
2017-09-26T10:03:42.655	1.820	-94.833	15.549	32328.071	0.441	0.303	-0.014	3242	6.845
2017-09-28T03:54:59.229	1.944	-94.815	15.998	114072.831	0.980	0.532	0.151	3243	5.479
2017-09-13T19:24:53.685	2.410	-94.791	15.239	34126.376	1.017	0.446	-0.167	3419	17.946
2017-09-13T19:36:33.987	2.367	-94.755	15.211	32934.271	0.799	0.425	-0.105	3420	12.028
2017-09-13T19:38:02.650	2.170	-94.638	14.916	33195.235	0.869	0.317	-0.043	3421	6.729
2017-09-13T19:44:40.908	2.073	-94.514	15.797	50921.103	0.332	0.324	-0.035	3422	10.968
2017-09-13T19:54:25.139	2.757	-96.517	14.206	163734.150	0.562	0.230	-0.018	3423	5.170
2017-09-13T20:01:58.250	1.848	-94.824	15.745	22558.559	0.754	0.425	0.030	3424	6.479
2017-09-13T20:07:34.016	1.678	-93.846	15.277	2833.852	0.641	0.267	-0.070	3425	6.565
2017-09-13T20:09:08.611	1.766	-94.981	15.965	0.000	0.941	0.306	0.066	3426	4.988
2017-09-13T20:11:11.977	2.365	-94.017	15.393	52234.377	0.040	0.517	0.005	3427	4.921
2017-09-15T22:35:45.537	1.739	-94.400	15.421	0.000	0.496	0.292	0.248	3437	5.954
2017-09-16T16:54:22.632	1.656	-98.925	16.963	59717.223	0.355	0.300	-0.024	3467	5.629
2017-09-16T17:00:01.093	1.640	-95.316	15.568	3861.270	0.614	0.441	-0.326	3469	7.708
2017-09-16T17:01:40.131	1.309	-95.356	15.441	0.000	0.366	0.476	-0.060	3470	5.647
2017-09-16T17:02:52.896	2.028	-94.923	16.530	0.000	0.814	0.358	-0.042	3471	10.893
2017-09-16T17:04:14.436	1.690	-94.824	14.954	2856.369	0.372	0.268	0.038	3472	4.615
2017-09-12T03:41:21.958	1.775	-95.541	14.012	0.000	0.723	0.509	0.049	3542	4.923
2017-09-12T03:43:56.845	2.380	-96.944	16.922	116723.996	0.360	0.316	-0.035	3543	4.792
2017-09-12T03:46:38.626	1.879	-93.636	15.495	67274.937	0.609	0.365	-0.037	3544	7.000
2017-09-12T03:50:44.554	1.844	-95.120	16.707	32775.596	0.969	0.256	0.001	3545	9.823
2017-09-12T03:51:15.921	2.572	-95.310	15.672	175083.524	0.560	0.581	0.177	3546	7.643
2017-09-12T04:01:57.702	2.361	-95.919	15.084	276087.381	0.303	0.257	0.032	3547	4.514
2017-09-12T04:04:18.822	1.351	-95.573	14.653	36871.536	0.426	0.443	0.114	3548	5.864
2017-09-12T04:04:38.805	1.824	-94.741	15.498	11212.775	0.374	0.241	-0.127	3549	9.136
2017-09-20T03:57:41.623	1.594	-95.271	16.170	2025.830	0.425	0.364	-0.008	3553	5.900
2017-09-25T08:30:36.581	1.705	-95.219	15.968	0.000	0.583	0.376	0.076	3606	11.827
2017-09-25T08:30:37.167	2.059	-95.242	16.355	5858.347	0.573	0.379	-0.101	3607	9.173
2017-09-25T08:37:09.979	1.775	-94.131	15.416	8354.842	0.369	0.340	0.002	3608	6.595
2017-09-25T12:44:35.703	1.817	-95.196	16.288	0.000	0.773	0.411	-0.206	3616	15.999
2017-09-14T12:54:02.861	1.835	-94.634	15.016	32868.198	0.571	0.376	0.015	3260	5.795
2017-09-12T08:28:41.344	1.467	-94.685	15.526	32944.680	0.656	0.265	-0.078	3277	7.381
2017-09-12T08:30:40.734	1.992	-94.272	15.064	31048.060	0.458	0.219	-0.028	3278	5.863
2017-09-12T08:31:47.902	1.712	-95.161	15.748	0.000	0.950	0.464	-0.311	3279	13.803
2017-09-12T08:39:00.733	1.533	-94.991	15.161	26729.082	0.618	0.453	-0.159	3280	6.000
2017-09-12T08:42:08.088	2.123	-95.216	15.455	32644.324	0.826	0.206	-0.048	3281	8.214
2017-09-12T08:42:02.964	1.952	-95.100	14.898	8328.885	0.588	0.382	-0.092	3282	6.074
2017-09-12T08:44:28.781	1.350	-95.002	15.543	0.000	0.313	0.349	0.010	3283	7.900
2017-09-19T20:24:09.696	2.124	-94.836	15.571	15294.932	0.349	0.389	-0.015	3284	6.474
2017-09-19T20:24:12.338	2.057	-95.038	15.766	17692.148	0.248	0.465	0.023	3285	6.055
2017-09-21T00:44:17.297	2.609	-93.609	15.102	29478.893	0.350	0.455	-0.147	3294	10.000
2017-09-16T23:10:34.853	3.281	-94.653	15.083	56879.860	0.385	0.317	-0.041	3298	6.938
2017-09-14T19:45:41.224	1.971	-95.120	16.266	0.000	0.926	0.301	0.035	3313	6.000
2017-09-14T19:47:36.750	2.210	-93.804	15.163	8268.445	0.607	0.263	-0.021	3314	7.000
2017-09-26T17:52:11.820	2.713	-98.270	15.445	0.000	0.741	0.313	0.109	3320	14.338
2017-09-27T00:02:08.870	1.664	-94.989	15.461	48729.104	0.480	0.404	0.018	3328	7.069
2017-09-19T16:40:53.577	2.356	-93.676	15.159	50570.523	0.330	0.284	-0.004	3275	8.845
2017-09-17T11:20:19.209	1.634	-94.566	16.270	36102.233	0.901	0.371	0.530	3315	17.000
2017-09-17T11:30:04.804	2.115	-95.476	15.766	301206.152	0.903	0.644	-0.775	3316	9.153
2017-09-17T11:33:37.514	1.714	-95.124	15.780	0.000	0.297	0.288	-0.052	3317	4.243
2017-09-17T11:38:18.511	2.070	-94.099	15.402	10554.055	0.663	0.433	-0.005	3318	7.994
2017-09-17T11:41:06.462	2.318	-94.500	15.693	29261.946	0.800	0.546	0.045	3319	15.932
2017-09-11T20:24:23.450	2.321	-94.399	15.637	32245.326	1.002	0.399	-0.073	3326	14.928
2017-09-11T20:28:14.176	2.379	-94.607	15.063	35599.979	0.876	0.374	-0.060	3327	12.963
2017-09-28T12:26:40.601	2.507	-93.909	15.289	31663.690	0.937	0.522	-0.324	3357	15.330
2017-09-28T12:29:13.452	2.129	-94.683	15.534	0.000	0.674	0.206	0.047	3358	5.727
2017-09-28T12:30:38.247	1.938	-95.114	15.745	87643.140	0.776	0.392	-0.535	3359	12.001
2017-09-28T12:33:57.240	2.288	-94.130	15.195	33245.996	0.729	0.350	-0.145	3360	5.882
2017-09-08T17:09:22.146	2.342	-94.971	15.215	31342.238	0.542	0.579	-0.121	3429	8.826
2017-09-08T17:11:07.171	2.542	-95.847	16.694	111693.807	0.358	0.384	0.021	3430	5.135
2017-09-08T17:11:42.144	2.674	-95.400	16.868	30929.757	0.384	0.467	0.010	3431	5.233
2017-09-08T17:13:04.879	2.515	-93.794	13.850	183105.907	0.870	0.374	-0.018	3432	5.585
2017-09-08T17:15:58.083	2.501	-95.031	15.084	32199.714	0.669	0.661	-0.256	3433	7.892
2017-09-08T17:21:54.271	2.656	-94.644	15.042	32211.337	0.975	0.582	-0.488	3434	13.792
2017-09-08T17:24:25.688	2.564	-94.608	14.944	34042.200	0.868	0.555	-0.208	3435	8.504
2017-09-27T15:30:25.141	2.631	-94.738	15.744	29664.917	0.353	0.410	0.006	3276	9.037
2017-09-23T03:02:53.891	2.828	-94.672	15.368	47249.043	0.445	0.277	-0.047	3299	10.247
2017-09-29T09:37:54.586	2.212	-95.179	15.093	52765.915	1.016	0.417	-0.334	3300	7.490
2017-09-18T10:54:32.892	1.597	-93.922	15.277	9870.683	0.065	0.209	-0.005	3301	4.939
2017-09-29T09:44:30.515	1.925	-94.656	14.522	0.000	0.505	0.248	-0.144	3312	6.744
2017-09-13T12:20:36.832	2.095	-94.544	14.849	27629.888	1.254	0.168	-0.010	3321	5.616
2017-09-13T12:21:59.271	1.632	-94.525	15.655	107205.255	0.048	0.438	0.001	3322	4.581
2017-09-13T12:27:34.265	1.652	-95.124	15.493	148924.611	0.872	0.372	0.029	3323	9.947
2017-09-13T12:29:34.189	1.987	-95.044	15.658	33470.489	1.035	0.374	-0.405	3324	11.000
2017-09-13T12:30:38.737	2.135	-95.590	15.287	216635.749	0.807	0.260	0.025	3325	5.686
2017-09-26T04:10:03.340	1.308	-94.854	16.151	145348.804	0.481	0.376	0.201	3334	10.790
2017-09-15T18:14:32.715	2.115	-95.071	14.992	27064.959	0.581	0.557	-0.160	3295	7.212
2017-09-15T18:18:39.532	2.081	-94.832	15.888	5816.671	0.612	0.375	-0.112	3296	4.689
2017-09-16T09:14:07.438	1.947	-93.828	15.326	0.000	0.618	0.379	-0.204	3297	7.000
2017-09-15T01:35:22.403	1.525	-94.267	15.562	111335.343	0.593	0.413	-0.226	3331	8.000
2017-09-15T01:37:46.128	1.815	-95.360	14.643	25187.108	0.290	0.550	-0.058	3332	6.737
2017-09-15T01:39:12.607	2.725	-92.937	15.196	87568.420	0.605	0.399	-0.017	3333	10.000
2017-09-22T00:46:19.684	1.915	-93.728	15.003	64899.131	0.924	0.389	-0.450	3373	8.000
2017-09-22T00:58:45.152	1.805	-94.743	15.484	50237.227	0.444	0.369	0.005	3374	7.628
2017-09-11T17:52:01.991	1.063	-96.053	16.708	0.000	0.598	0.307	0.036	3386	6.867
2017-09-19T19:09:05.536	2.057	-94.439	15.211	0.000	0.780	0.244	0.020	3336	6.473
2017-09-30T11:33:11.668	1.183	-95.215	16.038	52806.298	0.315	0.342	-0.017	3348	4.924
2017-09-10T14:29:59.417	1.381	-94.755	18.153	13.920	0.292	0.423	-0.004	3387	4.799
2017-09-10T14:36:54.465	2.428	-94.944	15.913	32884.867	0.566	0.427	-0.006	3388	7.883
2017-09-30T19:44:12.819	2.166	-94.917	15.602	33820.487	0.867	0.442	-0.181	3400	16.141
2017-09-08T22:54:44.474	2.225	-95.544	15.295	11829.155	0.557	0.618	-0.364	3566	6.000
2017-09-08T23:03:20.679	2.115	-94.348	15.038	35493.592	0.752	0.177	-0.215	3567	6.856
2017-09-08T23:10:33.276	2.362	-94.685	15.376	61120.019	0.332	0.526	-0.037	3568	9.492
2017-09-08T23:14:46.213	2.369	-94.750	15.164	32631.729	0.751	0.449	0.729	3569	11.894
2017-09-08T23:25:27.302	2.348	-94.789	15.402	36375.753	0.620	0.500	-0.119	3570	9.977
2017-09-08T23:32:22.748	1.999	-96.150	15.875	180840.498	0.247	0.723	-0.014	3571	3.803
2017-09-08T23:37:36.977	2.637	-94.669	15.212	33882.398	0.490	0.324	-0.119	3572	9.867
2017-09-26T07:30:35.548	1.413	-94.740	15.894	5779.113	0.847	0.471	-0.302	3599	8.982
2017-09-26T07:40:16.270	2.018	-95.102	15.688	108644.557	0.744	0.449	-0.051	3600	18.000
2017-09-26T07:46:16.074	1.579	-93.531	15.095	47208.607	0.061	0.229	-0.001	3601	5.932
2017-09-29T07:36:14.289	1.545	-95.129	16.240	0.000	0.698	0.390	-0.000	3630	14.983
2017-09-29T07:38:23.549	1.599	-93.889	15.062	45612.840	0.592	0.416	-0.126	3631	4.728
2017-09-29T07:48:52.888	0.915	-93.799	15.208	6322.108	0.031	0.303	0.003	3632	5.000
2017-09-17T22:19:39.141	2.003	-94.537	15.385	5513.157	0.942	0.417	-0.185	3356	8.821
2017-09-17T10:58:54.989	1.426	-95.347	15.375	0.000	0.610	0.434	-0.173	3395	5.000
2017-09-17T11:02:24.683	1.925	-94.922	16.559	32890.743	0.293	0.310	-0.019	3396	4.274
2017-09-17T11:09:58.053	1.519	-93.965	15.109	0.000	0.386	0.329	0.044	3397	5.740
2017-09-18T17:30:34.401	2.155	-94.556	15.148	35899.487	0.764	0.421	-0.113	3399	8.036
2017-09-09T19:47:43.316	1.344	-95.344	15.995	11681.191	0.247	0.434	-0.024	3401	5.455
2017-09-11T19:58:14.154	2.305	-95.719	16.404	38898.384	0.237	0.416	0.035	3407	5.147
2017-09-21T18:16:03.171	2.486	-94.754	15.483	35959.449	0.323	0.297	-0.004	3415	5.565
2017-09-06T15:01:05.906	2.090	-94.369	16.987	144791.066	0.722	0.487	-0.049	3416	12.980
2017-09-12T07:44:34.139	1.664	-94.477	14.257	0.000	0.526	0.298	0.011	3512	6.529
2017-09-12T07:49:26.476	1.639	-93.802	15.200	36286.200	0.391	0.480	-0.061	3513	5.784
2017-09-12T07:53:58.833	1.838	-94.826	15.678	3010.357	0.424	0.188	-0.012	3514	6.489
2017-09-12T07:57:15.286	2.395	-94.653	15.443	16069.994	0.269	0.405	-0.010	3515	6.280
2017-09-12T07:59:12.812	1.840	-94.819	15.875	34131.328	1.098	0.326	-0.002	3516	11.219
2017-09-12T07:59:30.874	2.062	-94.241	17.224	192906.242	0.393	0.394	0.052	3517	4.943
2017-09-12T08:04:51.423	1.417	-94.854	15.251	16257.103	0.075	0.424	-0.010	3518	4.752
2017-09-12T08:09:54.079	2.010	-93.936	15.713	75245.845	0.334	0.219	-0.064	3519	6.678
2017-09-28T08:09:49.631	2.268	-95.061	16.565	4050.108	0.713	0.215	-0.121	3525	7.950
2017-09-28T08:11:32.718	1.956	-95.029	15.670	99258.220	0.972	0.363	0.020	3526	15.476
2017-09-15T05:19:47.113	1.864	-95.360	16.075	0.000	0.735	0.175	-0.020	3448	6.917
2017-09-15T05:26:45.822	1.165	-98.809	15.399	32437.622	0.633	0.344	-0.038	3449	8.841
2017-09-15T05:29:04.918	1.757	-93.645	15.176	45895.922	0.348	0.260	0.009	3450	5.943
2017-09-15T05:34:54.545	2.239	-94.786	15.394	31558.901	0.796	0.403	-0.656	3451	14.000
2017-09-15T05:41:20.763	1.292	-95.960	15.076	194786.414	0.558	0.317	0.033	3452	8.445
2017-09-15T05:43:34.232	2.231	-94.518	15.138	34434.021	0.679	0.110	-0.072	3453	7.648
